Ngày,Đóng cửa,Cao nhất,Thấp nhất,Mở cửa,Số lượng,Nhãn dán
2024-02-27,138.21920776367188,138.58744242795802,136.43771615746064,137.36329907372496,33099200,GOOGL
2024-02-28,135.7310791015625,137.35331287977036,134.76569335803654,137.24383567629263,37328600,GOOGL
2024-02-29,137.80117797851562,138.19926859997335,135.75096723807542,136.62678482870294,42133000,GOOGL
2024-03-01,136.48745727539062,138.20922130484942,136.26850286861733,137.7713124913028,31119500,GOOGL
2024-03-04,132.7154998779297,135.01450600221577,131.28234925858652,135.01450600221577,55999400,GOOGL
2024-03-05,132.03872680664062,132.60602191781157,130.04824322136915,131.2524924723796,40194800,GOOGL
2024-03-06,130.77474975585938,132.9443844997834,130.2273789846634,132.48656664828954,35318600,GOOGL
2024-03-07,133.7406005859375,134.29793357515936,130.98377649333827,132.1581545511722,37738200,GOOGL
2024-03-08,134.7657012939453,137.43294213765384,133.36240665387308,133.57141412234174,39343100,GOOGL
2024-03-11,137.0149383544922,138.43814204162481,135.48227264684192,135.48227264684192,32437800,GOOGL
2024-03-12,137.8409881591797,138.7168057955102,136.37798151039325,136.37798151039325,27563400,GOOGL
2024-03-13,139.12484741210938,140.4186648160553,138.3286661046211,138.33861305579995,23347200,GOOGL
2024-03-14,142.4191131591797,142.90677194087021,139.79167531307277,140.5181976030222,42753400,GOOGL
2024-03-15,140.5082244873047,142.49870800871952,139.3637025369648,141.82195090080685,49460600,GOOGL
2024-03-18,146.977294921875,151.4260267765602,146.4697270944285,147.90287764978802,69273700,GOOGL
2024-03-19,146.3303985595703,148.08201863565114,145.38492190024363,147.45502663716707,24070400,GOOGL
2024-03-20,148.0322723388672,148.15169649653035,146.04178871816205,147.29578793217973,21311500,GOOGL
2024-03-21,146.89768981933594,149.65449855989905,146.20100843853635,148.75878705056255,24755600,GOOGL
2024-03-22,150.0526123046875,150.85875574292584,148.2711209562635,148.41045420254932,29175700,GOOGL
2024-03-25,149.35594177246094,149.6644642956251,147.11664775908744,149.22655548099812,19229300,GOOGL
2024-03-26,149.9530792236328,151.53551003081748,149.26635995623974,149.505223453737,22149100,GOOGL
2024-03-27,150.15211486816406,150.91845525200065,148.19148744617945,150.46063737451573,22879200,GOOGL
2024-03-28,150.2118377685547,150.70945866916398,149.45545946665504,150.13223178829975,24485400,GOOGL
2024-04-01,154.75015258789062,154.99896303730998,149.89336775564567,149.972988921802,31730800,GOOGL
2024-04-02,153.8245849609375,153.96391821888022,151.42604834775094,152.7696309813447,24586000,GOOGL
2024-04-03,154.18287658691406,154.34211893896702,152.00329435002203,152.86916514794345,24705000,GOOGL
2024-04-04,149.81375122070312,154.03358204033015,149.73413005208545,152.7696206660751,34724700,GOOGL
2024-04-05,151.7743682861328,152.6899888823038,148.8881732587718,149.31611992588236,23449300,GOOGL
2024-04-08,154.1132049560547,154.5312047063974,151.8838577680416,152.0530470584528,20702000,GOOGL
2024-04-09,155.85487365722656,157.80553910227465,154.4515790592109,155.3472906145229,31113000,GOOGL
2024-04-10,155.3970489501953,155.86481379575542,153.9439892879095,155.46672316327985,22838600,GOOGL
2024-04-11,158.6514892578125,158.92019359328873,155.7155291650152,156.16338491032602,27166400,GOOGL
2024-04-12,156.9794921875,159.4576498521726,156.39230314278245,157.20840874623565,25329200,GOOGL
2024-04-15,154.12313842773438,158.48230216405906,153.8544189023788,158.10410543846115,27136500,GOOGL
2024-04-16,153.66534423828125,154.90939662099464,152.69995837440078,153.45635194224974,20779500,GOOGL
2024-04-17,154.73025512695312,156.33259514906842,153.84449046790715,154.87953533334849,21763100,GOOGL
2024-04-18,155.26766967773438,156.19325246003623,153.88428416601494,154.6008594858019,19883000,GOOGL
2024-04-19,153.3568115234375,155.6160147529958,151.57533531126506,155.45677241386718,32239100,GOOGL
2024-04-22,155.53639221191406,156.88992171020138,153.32695413108942,153.5757645889644,26446200,GOOGL
2024-04-23,157.5069580078125,158.21358635071638,155.53638354340058,156.21315584791824,21151600,GOOGL
2024-04-24,158.37281799316406,158.81072677485923,156.42213756184464,156.74062219805325,22779100,GOOGL
2024-04-25,155.2577362060547,155.74541020347255,150.15214040585292,150.60995836120296,57109700,GOOGL
2024-04-26,171.13182067871094,173.8786977049699,168.84276155222324,173.54030395897186,64665300,GOOGL
2024-04-29,165.35940551757812,168.74323647348305,164.42389105822426,168.2555625642054,45610000,GOOGL
2024-04-30,162.00546264648438,167.3001564313842,161.82632640780892,164.8219988264117,33562900,GOOGL
2024-05-01,163.080322265625,166.3248050727695,162.31398182603573,163.51823108824746,33493200,GOOGL
2024-05-02,165.82717895507812,165.9366561572897,163.1101731735162,164.00588469256783,24294500,GOOGL
2024-05-03,166.44424438476562,167.16081969689057,162.27417880581723,166.7627138644963,34662400,GOOGL
2024-05-06,167.30015563964844,167.3399586304374,165.2399977875199,166.66320148373052,21871300,GOOGL
2024-05-07,170.43515014648438,170.94271797332505,167.58875812637166,167.69823532661383,28039700,GOOGL
2024-05-08,168.5740509033203,169.34037610962505,167.93709679670465,168.1958541822666,19569100,GOOGL
2024-05-09,169.15130615234375,169.87782842770906,167.37976174414283,168.58401102643612,15346700,GOOGL
2024-05-10,167.84751892089844,169.0418211972959,165.39923266388908,167.2304738812949,29799900,GOOGL
2024-05-13,168.33518981933594,168.47452305757707,163.2196478065062,163.47840519575857,31327600,GOOGL
2024-05-14,169.5294647216797,170.4351382983431,167.99679921101946,168.96218485890324,25127100,GOOGL
2024-05-15,171.6891632080078,171.82849645723252,169.69867954126346,169.81811888787405,26948400,GOOGL
2024-05-16,173.35121154785156,174.28674128104558,171.86831096693263,172.46544694250113,27867900,GOOGL
2024-05-17,175.22227478027344,175.43128224723478,172.86355649440316,173.3512152736709,24479300,GOOGL
2024-05-20,176.0781707763672,177.9193741112275,175.24217134065958,175.3516485419678,22554400,GOOGL
2024-05-21,177.00375366210938,177.3023140421263,174.9734519608894,176.05826183810862,16989400,GOOGL
2024-05-22,175.54075622558594,176.30708148924128,174.37632512413728,175.79951363051288,17880000,GOOGL
2024-05-23,172.72422790527344,177.40186161179759,172.12707671457434,176.22748350592448,21024900,GOOGL
2024-05-24,174.15737915039062,174.93366658897898,172.82374351187994,174.1474170125974,16572500,GOOGL
2024-05-28,175.56063842773438,176.42650907586395,173.54029889240527,173.61992005465763,20572200,GOOGL
2024-05-29,175.06301879882812,175.99854847921964,173.88864081616407,174.59525395863238,23388700,GOOGL
2024-05-30,171.2910614013672,174.3862639091637,170.97257674604643,174.36635482166008,22958700,GOOGL
2024-05-31,171.67921447753906,172.23654746866202,168.63377692877057,171.0422603182292,37638900,GOOGL
2024-06-03,172.3460235595703,173.69955303760383,170.3455929752159,171.71901635552842,27459100,GOOGL
2024-06-04,172.96307373046875,173.0228009976231,171.07212029758608,172.45550585604707,26879600,GOOGL
2024-06-05,174.5753631591797,175.80945323933747,173.10239440013726,174.36635570479385,22068500,GOOGL
2024-06-06,175.88906860351562,176.30706831231922,174.91373594964054,175.06301613629049,23251000,GOOGL
2024-06-07,173.62989807128906,177.0236612038553,173.47065573222022,176.20757079195172,19661400,GOOGL
2024-06-10,174.37716674804688,176.41975708694557,172.13530264029285,174.3373180757214,23779200,GOOGL
2024-06-11,175.98133850097656,176.20054419886765,173.14165320239113,175.58279097950916,21540600,GOOGL
2024-06-12,177.1470947265625,179.75763099848155,175.47317699825936,177.605438030424,27864700,GOOGL
